empresa_id,aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_id,manobra_codigo_atual,manobra_nome_atual,categoria,tipo_conteudo,aplicabilidade,referencia_airtrust,referencia_pto,referencia_normativa,ativa,origem_dado,proveniencia,commit_ou_evidencia,observacao,acao_documental_recomendada
6,AW139,A139-S-02/02,Semestral 02/02: Consolidação de IFR,SEMESTRAL,18,907,A139-TRE-01H,Estacionamento e corte pós-voo noturno,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-S-02/02:ordem=18,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,1,1076,EXA-E01-01,Planejamento da sessão,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=1,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,2,1077,EXA-E01-02,Briefing e critérios,EXAMINADOR-PRATICO,BRIEFING,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=2,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,3,1078,EXA-E01-03,Preparação do dispositivo,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=3,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,4,1079,EXA-E01-04,Condução inicial,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=4,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,5,1080,EXA-E01-05,Transferência de controles,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=5,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,6,1081,EXA-E01-06,Observação sem coaching,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=6,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,7,1082,EXA-E01-07,Procedimentos normais,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=7,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,8,1083,EXA-E01-08,ECL aplicável,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=8,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,9,1084,EXA-E01-09,Coordenação e comunicação,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=9,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,10,1085,EXA-E01-10,Planejamento da anormalidade,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=10,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,11,1086,EXA-E01-11,Inserção da condição,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=11,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,12,1087,EXA-E01-12,Reconhecimento do desvio,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=12,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,13,1088,EXA-E01-13,Sequência de procedimentos,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=13,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,14,1089,EXA-E01-14,Gerenciamento dos sistemas,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=14,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,15,1090,EXA-E01-15,Tomada de decisão,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=15,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,16,1091,EXA-E01-16,Critérios de desempenho,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=16,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,17,1092,EXA-E01-17,Debriefing objetivo,EXAMINADOR-PRATICO,BRIEFING,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=17,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-01/02,Treinamento Prático de Examinador 1/2 — SOP Normal e Condução Inicial / SOP Anormal e Avaliação,PERIODICO,18,1093,EXA-E01-18,Registro interno,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-01/02:ordem=18,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,1,1094,EXA-E02-01,Planejamento da emergência,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=1,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,2,1095,EXA-E02-02,Preparação do IOS,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=2,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,3,1096,EXA-E02-03,Briefing de segurança,EXAMINADOR-PRATICO,BRIEFING,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=3,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,4,1097,EXA-E02-04,Inserção da emergência,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=4,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,5,1098,EXA-E02-05,Ações imediatas,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=5,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,6,1099,EXA-E02-06,Aplicação da ECL,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=6,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,7,1100,EXA-E02-07,Prioridades operacionais,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=7,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,8,1101,EXA-E02-08,Necessidade de intervenção,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=8,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,9,1102,EXA-E02-09,Assunção dos controles,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=9,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,10,1103,EXA-E02-10,Planejamento integrado,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=10,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,UNIVERSAL,EXA-02/02,"Treinamento Prático de Examinador 2/2 — Emergência, Intervenção e Segurança / Atuação Integrada do Examinador",PERIODICO,11,1104,EXA-E02-11,Seleção de eventos,EXAMINADOR-PRATICO,AVALIACAO,UNIVERSAL,production-d1-read-only:2026-07-15:modelo=EXA-02/02:ordem=11,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SIM,PRODUCAO_READ_ONLY,VERSIONADO_E_APLICADO,worker-airtrust/migrations/0424_examiner_universal_training_fichas.sql,Codigo e familia curricular localizados em migration/documentacao versionada e confirmados ativos em producao.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
